Income,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Year,Age,Edu,Household,Days_Enrolled,Total_Spent,Age_group,Children,Total_AcceptedCmp
81843.0,779,86,537,34,69,138,1,5,9,12,3,2013,62,Postgrad,couple,3207,1643,60-70,0,0
46692.0,170,6,97,24,12,88,3,6,1,5,6,2013,64,Postgrad,couple,3162,397,60-70,1,0
77382.0,491,48,231,112,105,134,2,5,7,12,1,2014,54,Grad,couple,2772,1121,50-60,1,0
37774.0,173,8,107,7,2,176,4,7,2,3,9,2012,45,Grad,single,3616,473,40-50,2,1
18393.0,7,10,13,16,0,4,2,3,0,3,8,2014,48,Undergrad,couple,2866,50,40-50,1,0
72828.0,1205,0,235,19,14,205,6,6,3,13,7,2013,60,Postgrad,couple,3274,1678,50-60,1,0
24711.0,10,7,25,6,3,7,1,3,0,3,7,2014,40,Grad,couple,2846,58,30-40,0,0
45503.0,97,4,44,6,1,18,1,3,1,4,5,2013,47,Postgrad,couple,3051,170,40-50,1,0
6560.0,67,11,26,4,3,262,0,1,0,1,17,2013,40,Postgrad,single,2973,373,30-40,0,0
71604.0,345,53,528,98,75,97,1,8,3,5,4,2013,77,Postgrad,couple,2998,1196,70-80,0,1
27244.0,6,5,17,3,24,46,2,2,2,2,7,2014,43,Grad,couple,2770,101,40-50,1,0
48752.0,73,57,100,71,15,0,5,6,1,5,9,2012,53,Grad,couple,3338,316,50-60,2,0
71434.0,711,36,217,172,96,168,3,7,4,7,4,2013,60,Grad,couple,3058,1400,50-60,1,1
90842.0,774,70,118,182,187,93,1,4,9,13,1,2013,74,Grad,single,3109,1424,70-80,0,0
88097.0,163,0,480,0,126,75,1,6,5,8,9,2012,44,Postgrad,couple,3454,844,40-50,1,1
51948.0,82,33,54,71,30,41,2,5,2,4,5,2013,47,Grad,couple,3059,311,40-50,1,0
71853.0,358,108,413,141,97,32,1,2,8,6,1,2013,40,Grad,couple,3102,1149,30-40,0,0
35876.0,66,2,40,4,3,14,1,3,1,3,6,2014,39,Postgrad,couple,2844,129,30-40,0,0
40049.0,13,6,7,0,3,3,1,1,0,3,6,2013,70,Grad,single,3030,32,60-70,1,0
39660.0,139,13,78,20,13,36,3,7,1,3,9,2012,40,Grad,single,3464,299,30-40,1,0
50127.0,274,0,21,4,6,15,1,5,1,6,6,2014,60,Grad,couple,2805,320,50-60,1,0
43263.0,262,6,61,0,10,102,3,5,2,6,5,2012,45,Postgrad,couple,3359,441,40-50,1,0
62845.0,1099,0,45,0,0,34,11,3,4,10,8,2012,73,Postgrad,couple,3675,1178,70-80,2,0
18929.0,32,0,8,23,4,18,1,1,0,4,6,2013,32,Grad,couple,3272,85,30-40,0,0
24367.0,2,4,2,0,11,5,1,1,0,2,9,2013,40,Undergrad,single,3240,24,30-40,1,0
33249.0,6,10,21,19,14,42,2,2,1,3,6,2013,47,Grad,single,3268,112,40-50,1,0
26887.0,6,7,4,3,4,6,1,1,0,3,6,2013,63,Undergrad,couple,3044,30,60-70,1,0
50150.0,135,46,92,65,61,11,2,5,2,7,5,2013,39,Postgrad,couple,3148,410,30-40,0,0
62061.0,641,7,84,0,30,38,3,10,4,7,6,2013,46,Grad,couple,3076,800,40-50,1,0
85696.0,714,76,395,116,0,12,1,4,6,9,1,2013,60,Postgrad,single,3255,1313,50-60,0,0
76542.0,794,73,573,0,29,14,1,4,8,10,2,2013,66,Postgrad,couple,3230,1483,60-70,0,0
70515.0,420,0,452,182,64,140,1,6,6,4,2,2013,29,Grad,single,3025,1258,20-30,0,0
18227.0,1,2,7,4,3,11,1,0,1,2,8,2012,35,Grad,couple,3461,28,30-40,1,0
69139.0,86,12,75,33,15,6,1,4,1,5,4,2014,57,Grad,couple,2927,227,50-60,1,0
69109.0,823,25,459,124,29,95,1,6,6,7,4,2012,40,Grad,couple,3430,1555,30-40,0,0
69627.0,231,161,215,171,30,53,2,8,2,11,5,2013,60,Grad,single,3243,861,50-60,1,0
38136.0,8,15,27,0,20,33,2,3,1,2,8,2013,44,Grad,couple,3207,103,40-50,1,1
62159.0,182,17,259,77,70,29,1,6,2,10,4,2014,76,Postgrad,single,2836,634,70-80,0,0
80695.0,557,129,984,193,37,18,1,5,8,5,2,2013,59,Grad,single,2956,1918,50-60,0,0
33316.0,79,1,31,4,4,12,3,2,1,4,6,2013,51,Postgrad,single,3219,131,50-60,2,0
58554.0,368,24,68,38,0,88,6,8,2,6,7,2012,54,Grad,couple,3415,586,50-60,2,0
17256.0,6,4,14,8,8,22,2,2,1,2,8,2013,30,Undergrad,couple,2992,62,20-30,1,1
53034.0,160,15,196,15,11,50,8,6,1,7,8,2013,48,Grad,single,3169,447,40-50,2,0
52203.0,488,21,238,56,108,28,1,8,7,11,6,2012,72,Undergrad,couple,3472,939,70-80,0,0
59601.0,691,7,69,0,7,23,4,2,2,7,8,2013,45,Undergrad,single,3113,797,40-50,1,0
75154.0,543,10,205,160,143,82,1,6,3,6,3,2012,64,Postgrad,single,3585,1143,60-70,1,0
47025.0,254,7,108,20,0,26,3,6,3,5,6,2013,46,Grad,single,3127,415,40-50,1,0
37971.0,5,4,10,2,2,7,1,1,0,3,8,2013,49,Grad,couple,2990,30,40-50,1,0
41335.0,112,19,21,16,14,5,3,4,1,4,7,2013,54,Postgrad,single,2959,187,50-60,1,0
67267.0,134,11,59,15,2,30,1,3,2,5,2,2014,64,Grad,couple,2821,251,60-70,1,0
57338.0,143,6,52,11,8,17,2,4,1,5,5,2014,47,Grad,single,2835,237,40-50,1,0
50523.0,51,4,24,4,7,1,2,2,0,4,6,2013,62,Undergrad,couple,2960,91,60-70,2,0
35791.0,27,0,5,0,0,3,2,1,0,3,8,2013,57,Postgrad,single,3163,35,50-60,3,0
50611.0,459,0,24,6,0,4,6,4,5,7,6,2012,62,Postgrad,single,3584,493,60-70,1,0
56242.0,689,8,167,11,8,88,5,8,4,11,6,2013,53,Postgrad,couple,3257,971,50-60,1,0
48904.0,283,10,38,0,13,27,4,7,2,4,8,2012,62,Grad,single,3642,371,60-70,1,0
56243.0,347,0,35,4,3,7,6,4,2,8,5,2013,47,Grad,single,2955,396,40-50,3,0
21355.0,5,13,14,0,5,31,2,2,1,2,6,2013,37,Grad,couple,3087,68,30-40,1,1
57420.0,280,0,18,0,0,24,3,5,1,6,7,2013,51,Postgrad,couple,3143,322,50-60,1,0
46390.0,95,14,64,2,9,38,1,4,2,3,7,2014,67,Postgrad,single,2829,222,60-70,1,0
54342.0,84,10,34,11,10,28,4,3,1,4,6,2013,66,Undergrad,couple,3253,177,60-70,2,0
20895.0,18,3,17,3,0,4,1,2,0,3,9,2012,49,Grad,couple,3523,45,40-50,1,0
92344.0,992,24,694,51,19,119,0,5,10,5,1,2014,74,Grad,couple,2939,1899,70-80,0,1
26907.0,9,1,7,0,3,2,2,1,0,3,7,2013,46,Undergrad,couple,3087,22,40-50,2,0
44964.0,19,1,17,2,0,2,1,1,0,3,8,2012,42,Grad,couple,3334,41,40-50,2,0
75507.0,709,93,374,104,80,80,1,8,6,6,3,2014,43,Grad,couple,2918,1440,40-50,0,0
53761.0,158,0,76,13,7,71,6,4,4,3,5,2013,50,Postgrad,couple,3005,325,40-50,2,0
22682.0,10,14,29,4,2,36,3,2,1,4,4,2013,49,Grad,couple,3250,95,40-50,1,0
38887.0,25,1,13,0,0,3,1,1,0,3,7,2014,50,Postgrad,couple,2920,42,40-50,1,0
41658.0,8,4,12,15,4,29,2,1,1,2,4,2012,47,Undergrad,single,3430,72,40-50,2,0
29791.0,14,0,6,0,0,0,2,2,0,3,5,2014,50,Postgrad,couple,2819,20,40-50,1,0
63915.0,622,7,115,30,0,15,2,6,3,12,5,2013,66,Postgrad,couple,3108,789,60-70,2,0
39996.0,11,0,3,0,0,1,1,1,0,2,6,2014,48,Grad,single,2812,15,40-50,2,0
26759.0,25,3,16,8,5,2,2,2,1,3,6,2014,50,Grad,single,2771,59,40-50,1,0
63841.0,635,15,100,20,7,131,1,9,3,9,6,2013,54,Postgrad,single,3208,908,50-60,1,0
51039.0,100,64,79,65,0,109,2,6,2,4,7,2012,53,Postgrad,couple,3399,417,50-60,2,0
60544.0,201,2,43,3,5,35,4,5,1,5,6,2012,61,Grad,couple,3447,289,60-70,2,0
65685.0,642,14,49,0,7,57,1,9,2,9,5,2014,50,Grad,couple,2866,769,40-50,1,0
37716.0,97,1,41,6,2,41,2,4,1,3,7,2014,69,Grad,couple,2843,188,60-70,1,0
36864.0,204,5,39,17,0,89,3,5,2,4,8,2012,65,Grad,single,3459,354,60-70,1,0
44511.0,513,7,133,46,14,14,6,8,4,8,8,2012,52,Postgrad,couple,3340,727,50-60,1,0
36947.0,88,3,21,4,1,29,4,3,0,4,9,2012,55,Postgrad,couple,3495,146,50-60,2,0
47352.0,172,12,112,8,0,15,4,6,1,5,7,2013,71,Postgrad,couple,3011,319,70-80,1,0
67087.0,329,35,222,130,35,43,2,7,5,8,4,2013,69,Postgrad,couple,2968,794,60-70,1,0
57045.0,296,13,104,11,13,17,3,4,2,9,3,2012,72,Grad,couple,3463,454,70-80,1,0
36957.0,100,2,16,2,1,31,4,3,2,2,9,2012,69,Postgrad,single,3524,152,60-70,2,0
69389.0,422,7,238,69,46,15,1,7,2,12,4,2012,45,Postgrad,couple,3413,797,40-50,1,0
80134.0,1218,16,272,104,0,80,2,5,3,6,6,2013,50,Grad,couple,3179,1690,40-50,1,1
43142.0,5,1,7,2,1,4,1,1,0,2,7,2014,53,Postgrad,couple,2905,20,50-60,2,0
80589.0,507,93,520,242,40,26,1,5,10,5,1,2014,78,Grad,couple,2932,1428,70-80,0,1
34412.0,52,12,50,4,36,55,3,5,0,3,9,2013,32,Grad,single,3275,209,30-40,1,0
57537.0,191,56,139,51,8,100,4,4,3,8,4,2013,43,Grad,single,3040,545,40-50,1,0
22634.0,2,23,11,8,6,46,1,2,1,2,8,2013,56,Undergrad,couple,3303,96,50-60,0,0
51315.0,68,28,39,16,30,41,1,2,2,5,2,2014,74,Grad,couple,2900,222,70-80,0,0
36026.0,20,4,10,6,4,17,2,2,0,3,6,2014,50,Grad,couple,2879,61,40-50,3,0
24639.0,20,3,16,0,4,1,3,2,0,4,6,2014,49,Grad,couple,2926,44,40-50,2,0
34578.0,7,0,1,0,0,0,1,1,0,2,6,2014,50,Postgrad,couple,2646,8,40-50,3,0
65704.0,279,172,74,38,8,246,1,2,10,10,1,2013,50,Undergrad,single,3033,817,40-50,0,0
63810.0,977,12,253,16,12,101,4,4,3,12,8,2012,56,Grad,single,3369,1371,50-60,1,0
54132.0,30,1,8,0,0,3,1,1,0,3,7,2014,53,Postgrad,couple,2907,42,50-60,1,0
18690.0,6,1,7,23,4,19,1,1,1,2,8,2012,63,Grad,couple,3322,60,60-70,0,0
28164.0,3,18,26,11,8,12,3,2,0,4,7,2013,52,Grad,couple,3224,78,50-60,1,0
34596.0,14,0,2,0,0,7,1,1,0,2,8,2013,48,Postgrad,couple,3216,23,40-50,1,0
43269.0,10,1,7,0,0,1,1,1,0,2,8,2013,50,Postgrad,couple,3060,19,40-50,1,0
38741.0,7,10,17,8,6,13,2,2,0,3,7,2014,64,Undergrad,single,2865,61,60-70,2,0
31907.0,33,87,64,175,16,74,1,6,1,6,7,2013,50,Grad,single,3226,449,40-50,0,0
27100.0,12,0,13,2,0,10,1,1,0,3,7,2013,39,Postgrad,couple,3195,37,30-40,1,0
31163.0,2,3,10,11,2,10,1,1,0,3,6,2014,49,Undergrad,single,2910,38,40-50,1,0
92533.0,693,21,118,110,147,42,1,6,5,11,2,2013,37,Grad,couple,2966,1131,30-40,0,1
34853.0,9,3,15,2,3,2,2,2,0,3,6,2013,49,Grad,single,2962,34,40-50,2,0
70844.0,129,26,67,3,67,2,5,6,1,5,7,2013,55,Grad,single,3016,294,50-60,2,0
31086.0,16,2,11,3,0,16,2,1,1,2,8,2013,43,Undergrad,couple,3224,48,40-50,2,1
60544.0,201,2,43,3,5,35,4,5,1,5,6,2012,61,Grad,couple,3447,289,60-70,2,0
20491.0,5,4,5,4,2,10,1,0,1,2,7,2013,36,Undergrad,couple,3294,30,30-40,0,0
42523.0,14,36,11,3,26,35,1,1,1,4,2,2014,58,Grad,couple,2841,125,50-60,0,0
39922.0,29,12,59,19,1,36,2,3,0,4,8,2013,39,Grad,couple,3274,156,30-40,1,0
33402.0,26,2,19,10,5,8,3,2,1,3,8,2013,70,Grad,couple,3120,70,60-70,2,0
36408.0,9,1,4,3,2,3,1,1,0,2,6,2013,73,Postgrad,couple,3055,22,70-80,2,0
21645.0,14,0,23,4,5,19,3,3,0,3,9,2012,43,Grad,couple,3616,65,40-50,1,0
78427.0,972,19,595,180,26,138,3,3,7,10,3,2012,74,Postgrad,single,3387,1930,70-80,0,1
82657.0,966,168,672,246,105,126,1,7,5,10,4,2013,76,Grad,couple,3049,2283,70-80,0,1
51876.0,99,27,102,28,48,6,1,2,2,8,1,2013,64,Grad,couple,3031,310,60-70,0,0
78041.0,482,35,553,72,160,17,1,4,4,9,2,2012,51,Undergrad,couple,3334,1319,50-60,0,0
52852.0,714,8,99,11,0,47,4,10,7,5,8,2012,65,Grad,couple,3673,879,60-70,1,1
70038.0,587,54,348,71,54,130,1,4,4,8,2,2013,40,Postgrad,couple,3021,1244,30-40,0,0
69401.0,399,27,159,58,8,39,4,4,4,5,2,2014,49,Undergrad,couple,2872,690,40-50,1,0
46053.0,56,10,92,19,7,25,3,3,2,4,5,2013,50,Grad,couple,3271,209,40-50,1,0
77343.0,227,151,573,98,54,31,1,3,4,9,1,2014,57,Grad,couple,2705,1134,50-60,0,0
73892.0,703,102,601,0,58,43,1,3,11,8,1,2013,69,Grad,single,3002,1507,60-70,0,0
40304.0,37,0,17,0,0,3,1,2,0,3,7,2013,55,Postgrad,single,3046,57,50-60,1,0
32727.0,167,13,180,86,13,70,2,7,3,5,8,2012,57,Postgrad,couple,3444,529,50-60,0,0
68695.0,458,81,356,106,50,40,1,4,4,7,2,2014,53,Grad,couple,2778,1091,50-60,0,0
43300.0,91,3,52,2,1,31,3,4,0,4,8,2012,51,Grad,single,3398,180,50-60,1,0
26290.0,15,8,16,11,5,22,4,2,0,4,6,2013,50,Grad,couple,2984,77,40-50,2,0
93790.0,1302,68,731,89,114,45,0,6,7,12,2,2014,52,Grad,single,2618,2349,50-60,0,1
38410.0,153,64,123,116,64,14,2,5,2,9,6,2012,48,Postgrad,couple,3427,534,40-50,0,0
64866.0,508,5,21,7,5,10,4,7,3,7,5,2014,72,Postgrad,single,2928,556,70-80,1,0
57957.0,290,59,177,77,5,29,7,4,6,8,3,2013,63,Grad,couple,3088,637,60-70,1,0
46015.0,38,0,2,0,0,6,1,1,0,3,7,2014,67,Postgrad,couple,2851,46,60-70,2,2
16531.0,2,13,6,7,5,11,3,3,0,3,7,2014,44,Grad,couple,2785,44,40-50,1,0
28072.0,30,0,10,2,0,5,1,1,0,3,7,2013,36,Postgrad,couple,3100,47,30-40,1,0
49476.0,386,23,95,54,41,196,4,2,11,5,2,2013,59,Postgrad,single,3148,795,50-60,1,0
50725.0,443,10,75,0,10,48,4,8,1,8,8,2013,69,Grad,couple,3275,586,60-70,1,0
83844.0,901,31,345,75,31,191,1,4,4,11,1,2013,70,Grad,couple,2980,1574,60-70,0,0
41145.0,9,0,3,0,0,1,1,0,0,3,3,2014,72,Postgrad,couple,2740,13,70-80,2,0
67419.0,846,84,352,91,56,42,4,9,4,8,5,2013,52,Grad,couple,3303,1471,50-60,1,0
23162.0,8,3,9,19,4,22,3,1,1,3,6,2013,52,Undergrad,couple,2964,65,50-60,2,0
34380.0,72,7,58,13,1,24,4,4,1,3,8,2013,45,Grad,couple,3283,175,40-50,1,0
34704.0,29,0,5,0,1,5,1,1,0,3,5,2013,56,Grad,single,3202,40,50-60,1,0
94871.0,169,24,553,188,0,144,1,8,5,4,7,2012,53,Postgrad,couple,3676,1078,50-60,2,0
65148.0,460,35,422,33,12,153,2,6,6,7,4,2012,64,Grad,couple,3364,1115,60-70,1,0
39898.0,69,8,26,12,7,12,2,3,0,4,7,2013,68,Grad,couple,2983,134,60-70,1,0
64857.0,556,14,717,210,0,43,1,7,5,10,4,2012,66,Postgrad,single,3357,1540,60-70,0,0
59892.0,73,0,13,0,1,0,1,2,1,3,3,2013,52,Postgrad,couple,3277,87,50-60,1,0
41020.0,112,1,54,7,7,36,1,3,2,4,3,2013,35,Postgrad,single,3018,217,30-40,0,0
57072.0,944,0,60,0,0,30,2,7,5,13,5,2014,61,Postgrad,couple,2930,1034,60-70,1,1
60474.0,265,199,303,234,9,170,7,10,2,12,7,2013,43,Grad,single,3315,1180,40-50,1,0
62807.0,526,28,135,10,21,99,3,5,3,12,5,2012,62,Grad,couple,3441,819,60-70,1,0
19414.0,2,3,12,3,5,7,1,1,0,3,8,2013,41,Undergrad,couple,3030,32,40-50,1,0
19107.0,2,4,9,10,5,16,2,1,0,3,7,2013,42,Grad,couple,3085,46,40-50,1,0
75484.0,378,97,259,197,194,34,2,7,3,6,4,2012,46,Undergrad,couple,3646,1159,40-50,1,0
70379.0,553,25,142,65,67,8,3,6,3,13,4,2013,46,Postgrad,single,3257,860,40-50,1,0
79419.0,751,127,687,20,15,31,1,4,6,4,2,2014,52,Postgrad,couple,2781,1631,50-60,0,0
64014.0,406,0,30,0,0,8,7,8,2,5,7,2014,76,Postgrad,couple,2675,444,70-80,3,1
76998.0,1449,89,161,69,35,107,2,11,8,8,6,2013,67,Grad,couple,3014,1910,60-70,1,0
49854.0,123,17,171,39,0,30,5,6,2,5,6,2013,50,Postgrad,couple,3035,380,40-50,1,0
60585.0,267,42,309,55,42,21,10,7,4,9,5,2013,51,Postgrad,couple,3144,736,50-60,2,0
42873.0,209,0,40,3,2,15,4,6,1,4,8,2013,72,Postgrad,single,3298,269,70-80,2,0
87679.0,1259,172,815,97,148,33,1,7,11,10,4,2013,34,Grad,couple,3111,2524,30-40,0,2
57867.0,344,35,178,15,23,17,7,7,2,9,6,2013,44,Grad,couple,3309,612,40-50,1,0
35765.0,22,3,30,0,5,15,2,2,0,4,6,2013,32,Grad,couple,3003,75,30-40,1,0
65492.0,247,161,295,210,85,47,2,4,7,13,2,2014,63,Grad,couple,2928,1045,60-70,0,0
32952.0,38,0,12,3,1,1,1,2,0,3,7,2013,45,Grad,single,3307,55,40-50,1,0
53374.0,896,10,101,13,10,34,6,4,2,9,9,2012,53,Postgrad,couple,3456,1064,50-60,1,1
71706.0,931,56,253,91,98,14,4,9,5,7,5,2012,63,Grad,couple,3367,1443,60-70,1,0
68487.0,758,12,385,33,89,89,1,9,7,13,4,2013,34,Grad,couple,3306,1366,30-40,0,0
53253.0,216,9,57,20,9,125,7,4,3,5,5,2013,47,Postgrad,couple,3013,436,40-50,2,0
31163.0,2,3,10,11,2,10,1,1,0,3,6,2014,49,Undergrad,single,2910,38,40-50,1,0
42014.0,244,15,108,4,15,50,6,7,1,6,8,2012,45,Grad,couple,3455,436,40-50,1,0
54108.0,539,6,91,8,6,97,13,8,2,9,8,2012,49,Postgrad,couple,3553,747,40-50,2,0
49667.0,1181,26,120,17,13,39,2,5,10,5,8,2012,67,Postgrad,single,3452,1396,60-70,0,1
63206.0,750,8,125,11,8,26,1,4,3,6,2,2014,48,Postgrad,couple,2875,928,40-50,0,0
57136.0,306,5,109,21,109,92,9,5,2,10,6,2013,50,Postgrad,couple,3069,642,40-50,2,0
46772.0,350,104,189,197,151,57,6,11,8,5,8,2012,47,Undergrad,couple,3492,1048,40-50,1,1
78931.0,331,197,170,58,152,35,1,2,8,13,1,2013,51,Postgrad,couple,3021,943,50-60,0,0
53977.0,620,16,165,0,24,82,5,5,5,12,5,2013,64,Grad,couple,3101,907,60-70,1,0
84219.0,434,137,400,45,137,45,1,3,4,10,1,2014,34,Grad,couple,2921,1198,30-40,0,0
46098.0,57,0,27,0,0,36,4,3,2,2,8,2012,47,Postgrad,single,3454,120,40-50,2,0
73538.0,811,76,428,99,137,107,3,10,4,9,7,2012,57,Grad,couple,3355,1658,50-60,1,0
79529.0,423,42,706,73,197,197,1,4,8,9,2,2014,36,Grad,couple,2837,1638,30-40,0,0
20981.0,2,12,10,6,13,30,1,3,1,2,8,2013,45,Undergrad,couple,3199,73,40-50,0,0
51766.0,60,51,87,6,20,51,2,4,2,4,5,2014,42,Grad,single,2647,275,40-50,1,0
55759.0,675,0,85,10,7,77,5,10,3,8,8,2012,60,Grad,couple,3352,854,50-60,1,0
33039.0,30,8,12,8,8,12,1,2,0,4,5,2013,44,Grad,couple,3067,78,40-50,1,0
37787.0,40,1,40,4,3,18,1,3,0,3,8,2013,50,Postgrad,couple,3056,106,40-50,1,0
27242.0,3,17,26,20,1,39,2,2,0,3,9,2012,52,Grad,single,3369,106,50-60,1,0
87188.0,910,111,724,49,74,55,1,10,2,6,3,2013,39,Postgrad,single,3254,1923,30-40,0,0
69930.0,252,98,827,219,70,196,1,4,5,12,3,2013,51,Grad,couple,3173,1662,50-60,0,0
37697.0,34,6,21,11,4,8,1,2,1,3,6,2014,46,Grad,single,2771,84,40-50,1,0
37401.0,19,3,19,3,1,3,2,2,0,3,7,2014,49,Postgrad,couple,2798,48,40-50,1,0
3502.0,2,1,1,0,0,1,0,0,0,0,14,2013,49,Grad,single,3216,5,40-50,1,0
58597.0,490,0,184,10,28,21,12,7,4,9,7,2012,46,Grad,couple,3360,733,40-50,2,0
82032.0,332,194,377,149,125,57,0,4,6,7,1,2014,74,Postgrad,single,2830,1234,70-80,0,0
28087.0,53,8,17,13,0,21,3,2,2,2,7,2012,64,Grad,couple,3368,112,60-70,2,0
74004.0,784,48,560,42,176,48,1,4,6,4,3,2014,35,Postgrad,single,2899,1658,30-40,0,1
19740.0,7,11,3,10,4,20,2,1,1,3,5,2013,62,Grad,couple,3236,55,60-70,1,0
57036.0,1171,43,219,19,14,47,4,6,3,13,9,2012,47,Undergrad,couple,3368,1513,40-50,1,1
53083.0,215,7,33,3,0,13,6,5,1,5,7,2013,64,Undergrad,couple,3184,271,60-70,2,0
69283.0,674,62,134,0,26,8,4,7,3,13,5,2014,47,Postgrad,couple,2789,904,40-50,1,0
46098.0,57,0,27,0,0,36,4,3,2,2,8,2012,47,Postgrad,single,3454,120,40-50,2,0
23331.0,5,36,7,0,10,45,2,3,0,3,8,2012,34,Undergrad,couple,3585,103,30-40,1,0
23331.0,104,20,101,24,15,5,6,5,1,5,9,2012,34,Undergrad,single,3554,269,30-40,1,0
9255.0,9,0,7,2,0,4,1,1,1,2,8,2013,33,Grad,single,2965,22,30-40,1,0
67786.0,431,82,441,80,20,102,1,3,6,6,1,2013,63,Postgrad,single,3126,1156,60-70,0,0
71969.0,1000,0,76,0,0,10,3,3,4,9,8,2012,51,Postgrad,couple,3395,1086,50-60,1,0
59235.0,448,40,469,80,0,91,3,11,2,12,7,2013,55,Postgrad,single,2984,1128,50-60,1,0
31928.0,33,4,24,4,2,5,2,3,0,4,7,2014,33,Grad,couple,2867,72,30-40,1,0
74881.0,505,72,270,36,27,54,4,9,2,12,5,2013,61,Postgrad,couple,3104,964,60-70,2,0
65819.0,267,38,701,149,165,63,1,5,4,10,3,2012,44,Grad,couple,3351,1383,40-50,0,0
51411.0,14,0,3,0,0,1,1,0,0,3,5,2013,69,Postgrad,single,3173,18,60-70,3,0
51983.0,631,0,115,10,7,30,3,9,2,10,7,2012,58,Grad,single,3441,793,50-60,1,0
42386.0,65,4,16,0,4,11,1,3,0,3,8,2013,36,Postgrad,couple,3306,100,30-40,1,0
30390.0,10,12,12,25,1,20,1,2,0,3,6,2013,35,Undergrad,couple,3279,80,30-40,0,0
30983.0,51,4,50,12,1,49,1,4,0,3,8,2012,59,Grad,single,3430,167,50-60,0,0
66033.0,293,35,179,46,59,65,2,8,3,7,7,2013,65,Grad,single,3299,677,60-70,1,0
37284.0,11,1,2,2,1,6,1,0,0,3,6,2013,47,Undergrad,couple,3231,23,40-50,2,0
57530.0,50,1,27,6,7,1,1,1,1,4,1,2013,71,Postgrad,single,2975,92,70-80,1,0
76800.0,173,26,255,35,71,81,1,4,4,7,1,2014,57,Undergrad,couple,2739,641,50-60,0,0
63943.0,423,184,368,13,97,21,1,6,4,6,5,2012,66,Grad,couple,3645,1106,60-70,1,0
76081.0,292,30,415,63,33,200,1,4,5,4,2,2014,60,Grad,couple,2811,1033,50-60,0,1
67445.0,757,80,217,29,80,11,5,9,6,12,6,2012,48,Grad,couple,3342,1174,40-50,1,0
37054.0,12,1,6,0,1,5,2,1,0,3,7,2013,55,Postgrad,couple,3061,25,50-60,2,0
47175.0,167,2,44,6,2,19,7,4,2,4,8,2012,60,Postgrad,couple,3383,240,50-60,2,1
31859.0,3,1,3,8,0,5,1,1,0,2,7,2013,46,Grad,single,3154,20,40-50,1,0
27215.0,30,5,22,8,9,28,4,2,1,4,6,2013,61,Grad,single,3296,102,60-70,3,0
70179.0,532,88,168,69,44,133,3,7,3,13,5,2013,46,Postgrad,single,3117,1034,40-50,1,0
39922.0,29,12,59,19,1,36,2,3,0,4,8,2013,39,Grad,couple,3274,156,30-40,1,0
49681.0,411,0,26,0,0,21,6,7,1,7,7,2013,46,Postgrad,couple,3218,458,40-50,2,0
24645.0,5,3,4,4,1,0,1,1,0,2,8,2012,34,Grad,couple,3674,17,30-40,1,0
79865.0,71,99,278,185,121,38,1,5,10,5,1,2014,68,Grad,single,2785,792,60-70,1,0
44322.0,46,0,40,3,0,3,2,3,0,3,8,2014,37,Grad,couple,2787,92,30-40,1,0
47958.0,268,11,88,15,3,22,2,6,3,5,5,2013,70,Grad,single,3300,407,60-70,1,0
63972.0,928,63,254,0,12,12,4,5,4,10,4,2012,58,Postgrad,single,3642,1269,50-60,1,0
75315.0,459,15,171,142,23,31,2,5,4,12,2,2014,68,Grad,couple,2849,841,60-70,1,0
55517.0,483,0,108,0,6,36,5,11,1,6,9,2012,72,Postgrad,couple,3414,633,70-80,2,0
75283.0,733,9,180,12,19,66,11,6,3,5,4,2013,65,Postgrad,couple,3233,1019,60-70,3,0
82800.0,1006,22,115,59,68,45,1,7,6,12,3,2012,76,Postgrad,single,3356,1315,70-80,0,1
38998.0,34,1,14,0,0,5,3,2,0,3,8,2012,68,Grad,couple,3614,54,60-70,2,0
90638.0,1156,120,915,94,144,96,1,3,4,10,1,2014,31,Postgrad,single,2910,2525,30-40,0,0
27161.0,7,4,23,7,0,11,1,1,0,3,7,2013,36,Postgrad,couple,3018,52,30-40,1,0
42014.0,244,15,108,4,15,50,6,7,1,6,8,2012,45,Grad,couple,3455,436,40-50,1,0
38201.0,233,0,23,0,0,12,4,5,1,5,8,2013,62,Postgrad,couple,3231,268,60-70,1,0
45203.0,35,3,67,10,8,24,1,3,1,3,6,2014,40,Grad,couple,2872,147,30-40,2,0
81574.0,1252,0,465,46,35,0,1,4,5,8,1,2014,75,Postgrad,couple,2836,1798,70-80,0,0
34935.0,34,4,66,3,10,20,1,2,1,4,7,2013,30,Grad,couple,3147,137,20-30,0,0
60482.0,255,43,134,37,14,24,1,7,2,7,7,2013,46,Postgrad,single,3296,507,40-50,1,0
34633.0,8,1,5,0,0,1,1,1,0,2,6,2014,66,Grad,couple,2931,15,60-70,3,0
78093.0,368,32,639,13,43,10,1,4,7,5,1,2013,75,Postgrad,couple,3003,1105,70-80,0,0
82460.0,255,47,573,52,32,15,1,5,3,6,1,2013,72,Grad,single,3276,974,70-80,0,0
45903.0,33,8,10,2,10,3,2,2,1,3,4,2014,56,Postgrad,couple,2841,66,50-60,1,0
81361.0,163,23,424,27,65,76,1,3,10,13,1,2014,35,Grad,single,2898,778,30-40,0,0
